municipio_origem,municipio_destino,destino_eh_batalhao_candidato,distance_km,duration_min
Quixadá,Guaraciaba do Norte,False,281.0625,294.728333
Quixadá,Horizonte,True,124.6896,132.898333
Quixadá,Ibiapina,False,317.6426,328.838333
Quixadá,Icapuí,False,229.4608,214.01
Quixadá,Icó,False,202.004,190.803333
Quixadá,Iguatu,False,192.68,197.008333
Quixadá,Independência,False,198.6071,196.251667
Quixadá,Ipu,False,275.2667,277.401667
Quixadá,Ipueiras,False,282.6761,283.83
Quixadá,Itaitinga,False,140.5195,137.31
Quixadá,Itapajé,False,223.5764,243.638333
Quixadá,Itapipoca,True,282.058,266.17
Quixadá,Itarema,False,355.6813,339.97
Quixadá,Jaguaribe,False,174.529,172.126667
Quixadá,Jaguaruana,False,176.47,165.818333
Quixadá,Jardim,False,371.4182,335.51
Quixadá,Juazeiro do Norte,True,323.2525,287.596667
Quixadá,Lavras da Mangabeira,False,260.8955,235.008333
Quixadá,Limoeiro do Norte,False,117.8603,112.95
Quixadá,Maracanaú,False,149.1134,143.821667
Quixadá,Maranguape,False,151.2718,146.101667
Quixadá,Marco,False,330.453,345.058333
Quixadá,Massapê,False,273.0545,293.803333
Quixadá,Mauriti,False,332.494,292.745
Quixadá,Milagres,False,319.9307,280.57
Quixadá,Missão Velha,False,347.1006,302.986667
Quixadá,Mombaça,False,135.6125,146.371667
Quixadá,Morada Nova,False,79.2666,74.791667
Quixadá,Nova Russas,False,262.2411,267.091667
Quixadá,Novo Oriente,False,290.2662,281.068333
Quixadá,Ocara,False,74.5811,73.478333
Quixadá,Pacajus,False,114.3739,110.39
Quixadá,Pacatuba,False,135.3201,132.406667
Quixadá,Paracuru,False,235.4925,224.518333
Quixadá,Paraipaba,False,239.901,229.468333
Quixadá,Parambu,False,297.9179,261.675
Quixadá,Pedra Branca,False,126.1851,128.923333
Quixadá,Pentecoste,False,205.3882,220.648333
Quixadá,Quixadá,True,0.0,0.0
Quixadá,Quixeramobim,False,42.8668,44.935
Quixadá,Redenção,False,105.1886,113.991667
Quixadá,Russas,True,135.8695,129.101667
Quixadá,Santa Quitéria,False,200.847,208.366667
Quixadá,Santana do Acaraú,False,279.6499,298.503333
Quixadá,Senador Pompeu,False,96.6647,105.816667
Quixadá,Sobral,True,251.71,273.551667
Quixadá,São Benedito,False,303.3521,316.948333
Quixadá,São Gonçalo do Amarante,False,207.5081,197.481667
Quixadá,Tabuleiro do Norte,False,123.7807,117.696667
Quixadá,Tamboril,False,246.2257,253.41
Quixadá,Tauá,False,237.1882,216.218333
Quixadá,Tianguá,False,338.0764,350.736667
Quixadá,Trairi,False,271.7565,261.286667
Quixadá,Ubajara,False,320.9673,338.523333
Quixadá,Viçosa do Ceará,False,368.4618,372.595
Quixadá,Várzea Alegre,False,266.3781,251.763333
Quixeramobim,Acaraú,False,385.9821,382.25
Quixeramobim,Acopiara,False,133.6223,150.441667
Quixeramobim,Amontada,False,319.53,324.295
Quixeramobim,Aquiraz,False,207.1967,208.625
Quixeramobim,Aracati,False,220.7242,215.551667
Quixeramobim,Aracoiaba,False,124.9463,131.816667
Quixeramobim,Aurora,False,286.5249,272.376667
Quixeramobim,Barbalha,False,333.8578,309.431667
Quixeramobim,Baturité,False,132.4388,138.758333
Quixeramobim,Beberibe,False,203.1155,202.65
Quixeramobim,Bela Cruz,False,374.0151,372.283333
Quixeramobim,Boa Viagem,False,97.8832,94.578333
Quixeramobim,Brejo Santo,False,340.8573,304.978333
Quixeramobim,Camocim,False,412.7679,413.141667
Quixeramobim,Campos Sales,False,327.5989,335.285
Quixeramobim,Canindé,False,131.0968,126.186667
Quixeramobim,Caririaçu,False,295.2501,275.775
Quixeramobim,Cascavel,False,184.2673,185.215
Quixeramobim,Caucaia,True,212.3111,207.325
Quixeramobim,Cedro,False,223.7308,220.301667
Quixeramobim,Chorozinho,False,144.2056,145.168333
Quixeramobim,Crateús,True,206.4037,200.393333
Quixeramobim,Crato,False,333.8185,304.646667
Quixeramobim,Cruz,False,391.0969,387.068333
Quixeramobim,Eusébio,True,199.7843,199.388333
Quixeramobim,Forquilha,False,269.6522,274.391667
Quixeramobim,Fortaleza,False,208.0187,210.261667
Quixeramobim,Granja,False,386.2112,391.811667
Quixeramobim,Guaiúba,False,170.3385,173.581667
Quixeramobim,Guaraciaba do Norte,False,300.2392,298.45
Quixeramobim,Horizonte,True,168.022,179.245
Quixeramobim,Ibiapina,False,336.95,333.025
Quixeramobim,Icapuí,False,272.7933,260.356667
Quixeramobim,Icó,False,201.5967,199.435
Quixeramobim,Iguatu,False,170.6617,188.573333
Quixeramobim,Independência,False,156.6419,153.376667
Quixeramobim,Ipu,False,275.4777,275.455
Quixeramobim,Ipueiras,False,250.1523,251.428333
Quixeramobim,Itaitinga,False,183.852,183.656667
Quixeramobim,Itapajé,False,258.1791,261.086667
Quixeramobim,Itapipoca,True,288.8276,294.655
Quixeramobim,Itarema,False,375.632,377.278333
Quixeramobim,Jaguaribe,False,174.1218,180.758333
Quixeramobim,Jaguaruana,False,219.1847,211.151667
Quixeramobim,Jardim,False,371.0108,344.141667
Quixeramobim,Juazeiro do Norte,True,322.8452,296.228333
Quixeramobim,Lavras da Mangabeira,False,260.4882,243.64
Quixeramobim,Limoeiro do Norte,False,160.575,158.283333
Quixeramobim,Maracanaú,False,192.2085,189.688333
Quixeramobim,Maranguape,False,194.3669,191.968333
Quixeramobim,Marco,False,365.0558,362.506667
Quixeramobim,Massapê,False,307.6573,311.251667
Quixeramobim,Mauriti,False,332.0867,301.376667
Quixeramobim,Milagres,False,319.5234,289.201667
Quixeramobim,Missão Velha,False,346.6933,311.618333
Quixeramobim,Mombaça,False,93.6473,103.496667
Quixeramobim,Morada Nova,False,121.9814,120.125
Quixeramobim,Nova Russas,False,220.2759,224.216667
Quixeramobim,Novo Oriente,False,248.301,238.193333
Quixeramobim,Ocara,False,117.9135,119.825
Quixeramobim,Pacajus,False,157.7063,156.736667
Quixeramobim,Pacatuba,False,178.4152,178.273333
Quixeramobim,Paracuru,False,278.5876,270.385
Quixeramobim,Paraipaba,False,282.9961,275.335
Quixeramobim,Parambu,False,255.9527,218.8
Quixeramobim,Pedra Branca,False,84.2199,86.048333
Quixeramobim,Pentecoste,False,239.991,238.096667
Quixeramobim,Quixadá,True,43.3324,46.346667
Quixeramobim,Quixeramobim,False,0.0,0.0
Quixeramobim,Redenção,False,148.2837,159.858333
Quixeramobim,Russas,True,178.5842,174.435
Quixeramobim,Santa Quitéria,False,183.5251,223.278333
Quixeramobim,Santana do Acaraú,False,314.2526,315.951667
Quixeramobim,Senador Pompeu,False,55.1477,64.368333
Quixeramobim,Sobral,True,286.3127,291.0
Quixeramobim,São Benedito,False,322.6595,321.135
Quixeramobim,São Gonçalo do Amarante,False,250.6032,243.348333
Quixeramobim,Tabuleiro do Norte,False,166.4955,163.03
Quixeramobim,Tamboril,False,204.2605,210.535
Quixeramobim,Tauá,False,195.223,173.343333
Quixeramobim,Tianguá,False,362.8405,357.636667
Quixeramobim,Trairi,False,314.8516,307.153333
Quixeramobim,Ubajara,False,346.5353,342.806667
Quixeramobim,Viçosa do Ceará,False,393.8371,379.145
Quixeramobim,Várzea Alegre,False,230.5645,253.533333
Redenção,Acaraú,False,281.0929,257.973333
Redenção,Acopiara,False,279.7634,305.296667
Redenção,Amontada,False,213.7227,195.688333
Redenção,Aquiraz,False,76.8753,70.748333
Redenção,Aracati,False,135.0777,130.748333
Redenção,Aracoiaba,False,23.3459,29.04
Redenção,Aurora,False,391.5563,377.151667
Redenção,Barbalha,False,438.8893,414.206667
Redenção,Baturité,False,35.2749,41.69
Redenção,Beberibe,False,84.6181,91.475
Redenção,Bela Cruz,False,276.2243,255.263333
Redenção,Boa Viagem,False,201.2378,211.773333
Redenção,Brejo Santo,False,445.8888,409.753333
Redenção,Camocim,False,399.5941,365.506667
Redenção,Campos Sales,False,455.4714,458.5
Redenção,Canindé,False,99.523,115.26
Redenção,Caririaçu,False,400.2815,380.55
Redenção,Cascavel,False,65.7699,74.04
Redenção,Caucaia,True,70.1783,61.336667
Redenção,Cedro,False,328.7623,325.076667
Redenção,Chorozinho,False,35.7951,48.483333
Redenção,Crateús,True,336.1737,329.771667
Redenção,Crato,False,438.85,409.421667
Redenção,Cruz,False,289.8118,264.681667
Redenção,Eusébio,True,69.4629,61.511667
Redenção,Forquilha,False,261.3353,227.758333
Redenção,Fortaleza,False,65.886,64.273333
Redenção,Granja,False,373.1064,343.03
Redenção,Guaiúba,False,28.2057,27.593333
Redenção,Guaraciaba do Norte,False,284.0914,301.25
Redenção,Horizonte,True,46.0292,64.638333
Redenção,Ibiapina,False,350.8643,316.65
Redenção,Icapuí,False,187.1468,175.553333
Redenção,Icó,False,306.6281,304.21
Redenção,Iguatu,False,297.3042,310.415
Redenção,Independência,False,286.4119,282.755
Redenção,Ipu,False,278.2956,283.923333
Redenção,Ipueiras,False,285.705,290.351667
Redenção,Itaitinga,False,47.2143,42.406667
Redenção,Itapajé,False,176.7568,154.596667
Redenção,Itapipoca,True,183.0203,166.048333
Redenção,Itarema,False,256.6435,239.848333
Redenção,Jaguaribe,False,278.3991,254.26
Redenção,Jaguaruana,False,151.7186,155.856667
Redenção,Jardim,False,476.0423,448.916667
Redenção,Juazeiro do Norte,True,427.8766,401.003333
Redenção,Lavras da Mangabeira,False,365.5197,348.415
Redenção,Limoeiro do Norte,False,164.0186,170.696667
Redenção,Maracanaú,False,50.0757,43.7
Redenção,Maranguape,False,52.2341,45.98
Redenção,Marco,False,267.2649,245.486667
Redenção,Massapê,False,300.3096,266.503333
Redenção,Mauriti,False,437.1181,406.151667
Redenção,Milagres,False,424.5548,393.976667
Redenção,Missão Velha,False,451.7248,416.393333
Redenção,Mombaça,False,240.2367,259.778333
Redenção,Morada Nova,False,131.4101,147.056667
Redenção,Nova Russas,False,285.6063,291.39
Redenção,Novo Oriente,False,378.071,367.571667
Redenção,Ocara,False,41.2117,46.756667
Redenção,Pacajus,False,39.2089,45.561667
Redenção,Pacatuba,False,36.2824,32.285
Redenção,Paracuru,False,136.4548,124.396667
Redenção,Paraipaba,False,140.8633,129.346667
Redenção,Parambu,False,385.7322,348.125
Redenção,Pedra Branca,False,230.8093,242.33
Redenção,Pentecoste,False,138.922,125.176667
Redenção,Quixadá,True,104.8729,113.996667
Redenção,Quixeramobim,False,147.4909,158.341667
Redenção,Redenção,False,0.0,0.0
Redenção,Russas,True,133.0431,139.59
Redenção,Santa Quitéria,False,203.8759,214.888333
Redenção,Santana do Acaraú,False,282.3083,259.713333
Redenção,Senador Pompeu,False,201.2888,219.223333
Redenção,Sobral,True,278.9651,246.251667
Redenção,São Benedito,False,306.381,323.47
Redenção,São Gonçalo do Amarante,False,108.4704,97.36
Redenção,Tabuleiro do Norte,False,175.4648,181.68
Redenção,Tamboril,False,269.4912,277.168333
Redenção,Tauá,False,325.0025,302.668333
Redenção,Tianguá,False,365.3316,323.436667
Redenção,Trairi,False,172.7188,161.165
Redenção,Ubajara,False,358.255,324.818333
Redenção,Viçosa do Ceará,False,395.7169,345.295
Redenção,Várzea Alegre,False,371.0023,365.17
Russas,Acaraú,False,387.4973,367.01
Russas,Acopiara,False,256.5634,251.658333
Russas,Amontada,False,320.1271,304.725
Russas,Aquiraz,False,153.9873,148.051667
Russas,Aracati,False,66.8365,67.65
Russas,Aracoiaba,False,136.9961,144.261667
Russas,Aurora,False,302.9738,246.255
Russas,Barbalha,False,377.5888,294.496667
Russas,Baturité,False,148.9251,156.911667
Russas,Beberibe,False,103.1338,98.79
Russas,Bela Cruz,False,382.6286,364.3
Russas,Boa Viagem,False,274.6488,264.763333
Russas,Brejo Santo,False,357.3062,278.856667
Russas,Camocim,False,505.9985,474.543333
Russas,Campos Sales,False,428.0273,369.8
Russas,Canindé,False,213.1732,230.481667
Russas,Caririaçu,False,338.981,260.84
Russas,Cascavel,False,120.9774,114.971667
Russas,Caucaia,True,176.5827,170.373333
Russas,Cedro,False,262.3134,215.383333
Russas,Chorozinho,False,98.8086,95.726667
Russas,Crateús,True,383.1693,370.578333
Russas,Crato,False,377.5494,289.711667
Russas,Cruz,False,396.2162,373.718333
Russas,Eusébio,True,154.3873,149.946667
Russas,Forquilha,False,367.7396,336.795
Russas,Fortaleza,False,163.726,162.746667
Russas,Granja,False,479.5108,452.066667
Russas,Guaiúba,False,150.5432,147.728333
Russas,Guaraciaba do Norte,False,397.7417,416.471667
Russas,Horizonte,True,122.625,129.803333
Russas,Ibiapina,False,457.2687,425.686667
Russas,Icapuí,False,117.7859,111.145
Russas,Icó,False,218.9131,174.585
Russas,Iguatu,False,271.5856,223.883333
Russas,Independência,False,333.4075,323.561667
Russas,Ipu,False,391.9458,399.145
Russas,Ipueiras,False,399.3553,405.573333
Russas,Itaitinga,False,138.455,134.215
Russas,Itapajé,False,283.1612,263.633333
Russas,Itapipoca,True,289.4246,275.085
Russas,Itarema,False,363.0479,348.885
Russas,Jaguaribe,False,150.0139,122.095
Russas,Jaguaruana,False,44.7492,43.546667
Russas,Jardim,False,414.7418,329.206667
Russas,Juazeiro do Norte,True,366.5761,281.293333
Russas,Lavras da Mangabeira,False,276.9371,217.518333
Russas,Limoeiro do Norte,False,35.6335,38.531667
Russas,Maracanaú,False,164.1403,156.911667
Russas,Maranguape,False,166.2987,159.191667
Russas,Marco,False,373.6693,354.523333
Russas,Massapê,False,406.714,375.54
Russas,Mauriti,False,348.5356,275.255
Russas,Milagres,False,335.9723,263.08
Russas,Missão Velha,False,363.1422,285.496667
Russas,Mombaça,False,259.3704,250.55
Russas,Morada Nova,False,56.858,55.67
Russas,Nova Russas,False,397.0414,394.401667
Russas,Novo Oriente,False,425.0665,408.378333
Russas,Ocara,False,107.864,114.91
Russas,Pacajus,False,112.3093,107.295
Russas,Pacatuba,False,150.347,145.496667
Russas,Paracuru,False,242.8592,233.433333
Russas,Paraipaba,False,247.2677,238.383333
Russas,Parambu,False,432.7183,388.985
Russas,Pedra Branca,False,260.9854,256.233333
Russas,Pentecoste,False,245.3264,234.213333
Russas,Quixadá,True,135.6778,128.458333
Russas,Quixeramobim,False,177.6671,172.245
Russas,Redenção,False,132.177,138.213333
Russas,Russas,True,0.0,0.0
Russas,Santa Quitéria,False,317.5261,330.11
Russas,Santana do Acaraú,False,388.7127,368.75
Russas,Senador Pompeu,False,220.7682,207.675
Russas,Sobral,True,385.3694,355.288333
Russas,São Benedito,False,420.0312,438.691667
Russas,São Gonçalo do Amarante,False,214.8748,206.396667
Russas,Tabuleiro do Norte,False,47.0796,49.515
Russas,Tamboril,False,381.0261,380.72
Russas,Tauá,False,371.9885,343.528333
Russas,Tianguá,False,471.7359,432.473333
Russas,Trairi,False,279.1232,270.201667
Russas,Ubajara,False,464.6594,433.855
Russas,Viçosa do Ceará,False,502.1213,454.331667
Russas,Várzea Alegre,False,317.0379,252.28
Santa Quitéria,Acaraú,False,185.971,182.903333
Santa Quitéria,Acopiara,False,266.1957,289.476667
Santa Quitéria,Amontada,False,158.8044,157.33
Santa Quitéria,Aquiraz,False,241.9939,234.618333
Santa Quitéria,Aracati,False,320.1234,321.358333
Santa Quitéria,Aracoiaba,False,180.6424,186.051667
Santa Quitéria,Aurora,False,428.2018,439.653333
Santa Quitéria,Barbalha,False,480.9178,465.91
Santa Quitéria,Baturité,False,188.1349,192.993333
Santa Quitéria,Beberibe,False,295.2876,286.136667
Santa Quitéria,Bela Cruz,False,174.0041,172.936667
Santa Quitéria,Boa Viagem,False,131.936,143.743333
Santa Quitéria,Brejo Santo,False,510.038,480.778333
Santa Quitéria,Camocim,False,220.5321,211.826667
Santa Quitéria,Campos Sales,False,438.3073,400.025
Santa Quitéria,Canindé,False,104.4199,100.368333
Santa Quitéria,Caririaçu,False,429.5684,434.513333
Santa Quitéria,Cascavel,False,274.5499,266.54
Santa Quitéria,Caucaia,True,210.5934,201.953333
Santa Quitéria,Cedro,False,358.0491,379.04
Santa Quitéria,Chorozinho,False,220.8408,239.093333
Santa Quitéria,Crateús,True,130.0516,124.165
Santa Quitéria,Crato,False,460.8705,446.088333
Santa Quitéria,Cruz,False,191.0859,187.721667
Santa Quitéria,Eusébio,True,234.5815,225.381667
Santa Quitéria,Forquilha,False,69.6411,75.045
Santa Quitéria,Fortaleza,False,220.707,215.196667
Santa Quitéria,Granja,False,186.2001,192.465
Santa Quitéria,Guaiúba,False,208.3816,209.278333
Santa Quitéria,Guaraciaba do Norte,False,80.1822,86.761667
Santa Quitéria,Horizonte,True,250.1809,254.848333
Santa Quitéria,Ibiapina,False,116.7623,120.871667
Santa Quitéria,Icapuí,False,372.1924,366.163333
Santa Quitéria,Icó,False,370.7773,375.235
Santa Quitéria,Iguatu,False,303.2352,327.608333
Santa Quitéria,Independência,False,175.8303,165.181667
Santa Quitéria,Ipu,False,74.3864,69.435
Santa Quitéria,Ipueiras,False,81.7958,75.863333
Santa Quitéria,Itaitinga,False,228.3341,222.731667
Santa Quitéria,Itapajé,False,125.8013,112.965
Santa Quitéria,Itapipoca,True,147.8808,147.988333
Santa Quitéria,Itarema,False,201.7906,202.826667
Santa Quitéria,Jaguaribe,False,343.3024,356.558333
Santa Quitéria,Jaguaruana,False,336.7643,346.466667
Santa Quitéria,Jardim,False,518.0708,500.62
Santa Quitéria,Juazeiro do Norte,True,457.1635,454.966667
Santa Quitéria,Lavras da Mangabeira,False,395.4556,410.843333
Santa Quitéria,Limoeiro do Norte,False,320.3934,320.023333
Santa Quitéria,Maracanaú,False,212.1521,209.808333
Santa Quitéria,Maranguape,False,202.4045,200.291667
Santa Quitéria,Marco,False,165.0448,163.16
Santa Quitéria,Massapê,False,107.6463,111.905
Santa Quitéria,Mauriti,False,501.2673,477.176667
Santa Quitéria,Milagres,False,488.7041,465.001667
Santa Quitéria,Missão Velha,False,478.6867,475.356667
Santa Quitéria,Mombaça,False,219.002,240.543333
Santa Quitéria,Morada Nova,False,281.7998,281.865
Santa Quitéria,Nova Russas,False,81.6972,76.901667
Santa Quitéria,Novo Oriente,False,172.3222,162.405
Santa Quitéria,Ocara,False,216.7669,221.641667
Santa Quitéria,Pacajus,False,240.3609,242.198333
Santa Quitéria,Pacatuba,False,215.7643,211.516667
Santa Quitéria,Paracuru,False,215.3759,189.858333
Santa Quitéria,Paraipaba,False,219.7843,194.808333
Santa Quitéria,Parambu,False,265.4878,248.836667
Santa Quitéria,Pedra Branca,False,173.2574,189.056667
Santa Quitéria,Pentecoste,False,174.7741,165.611667
Santa Quitéria,Quixadá,True,202.7938,207.703333
Santa Quitéria,Quixeramobim,False,183.298,222.488333
Santa Quitéria,Redenção,False,203.9798,214.093333
Santa Quitéria,Russas,True,318.0888,330.2
Santa Quitéria,Santa Quitéria,False,0.0,0.0
Santa Quitéria,Santana do Acaraú,False,114.2416,116.605
Santa Quitéria,Senador Pompeu,False,224.3449,240.22
Santa Quitéria,Sobral,True,86.3017,91.653333
Santa Quitéria,São Benedito,False,102.4718,108.981667
Santa Quitéria,São Gonçalo do Amarante,False,208.2089,184.163333
Santa Quitéria,Tabuleiro do Norte,False,326.3138,324.77
Santa Quitéria,Tamboril,False,65.582,62.68
Santa Quitéria,Tauá,False,254.1721,232.86
Santa Quitéria,Tianguá,False,136.3923,145.386667
Santa Quitéria,Trairi,False,198.7047,197.576667
Santa Quitéria,Ubajara,False,120.087,130.556667
Santa Quitéria,Viçosa do Ceará,False,167.3888,166.895
Santa Quitéria,Várzea Alegre,False,363.1379,392.568333
Santana do Acaraú,Acaraú,False,72.5636,68.695
Santana do Acaraú,Acopiara,False,380.6075,405.701667
Santana do Acaraú,Amontada,False,69.6803,65.461667
Santana do Acaraú,Aquiraz,False,256.2118,245.306667
Santana do Acaraú,Aracati,False,375.6964,354.091667
Santana do Acaraú,Aracoiaba,False,299.5937,275.211667
Santana do Acaraú,Aurora,False,542.6135,555.878333
Santana do Acaraú,Barbalha,False,595.3296,582.135
Santana do Acaraú,Baturité,False,267.2464,283.265
Santana do Acaraú,Beberibe,False,309.5055,296.825
Santana do Acaraú,Bela Cruz,False,60.5966,58.728333
Santana do Acaraú,Boa Viagem,False,246.3478,259.968333
Santana do Acaraú,Brejo Santo,False,622.9211,593.731667
Santana do Acaraú,Camocim,False,128.424,128.801667
Santana do Acaraú,Campos Sales,False,557.8633,513.993333
Santana do Acaraú,Canindé,False,183.5314,190.64
Santana do Acaraú,Caririaçu,False,543.9801,550.738333
Santana do Acaraú,Cascavel,False,288.7679,277.228333
Santana do Acaraú,Caucaia,True,220.2326,208.431667
Santana do Acaraú,Cedro,False,472.4609,495.265
Santana do Acaraú,Chorozinho,False,292.1715,279.841667
Santana do Acaraú,Crateús,True,250.9356,238.695
Santana do Acaraú,Crato,False,575.2823,562.313333
Santana do Acaraú,Cruz,False,77.6784,73.513333
Santana do Acaraú,Eusébio,True,248.7995,236.07
Santana do Acaraú,Forquilha,False,46.0056,44.09
Santana do Acaraú,Fortaleza,False,235.1602,226.443333
Santana do Acaraú,Granja,False,101.8672,107.471667
Santana do Acaraú,Guaiúba,False,254.8864,237.266667
Santana do Acaraú,Guaraciaba do Norte,False,131.7807,133.555
Santana do Acaraú,Horizonte,True,273.8539,271.326667
Santana do Acaraú,Ibiapina,False,111.3819,109.471667
Santana do Acaraú,Icapuí,False,427.7654,398.896667
Santana do Acaraú,Icó,False,483.6605,488.188333
Santana do Acaraú,Iguatu,False,417.6469,443.833333
Santana do Acaraú,Independência,False,295.8614,281.116667
Santana do Acaraú,Ipu,False,139.0864,134.245
Santana do Acaraú,Ipueiras,False,163.8912,156.92
Santana do Acaraú,Itaitinga,False,254.4643,242.208333
Santana do Acaraú,Itapajé,False,132.0266,120.123333
Santana do Acaraú,Itapipoca,True,101.1786,98.586667
Santana do Acaraú,Itarema,False,88.3831,88.618333
Santana do Acaraú,Jaguaribe,False,456.1856,469.511667
Santana do Acaraú,Jaguaruana,False,409.0254,388.698333
Santana do Acaraú,Jardim,False,632.4826,616.845
Santana do Acaraú,Juazeiro do Norte,True,571.5753,571.191667
Santana do Acaraú,Lavras da Mangabeira,False,509.8674,527.068333
Santana do Acaraú,Limoeiro do Norte,False,421.3255,403.538333
Santana do Acaraú,Maracanaú,False,233.2861,222.226667
Santana do Acaraú,Maranguape,False,235.6071,223.843333
Santana do Acaraú,Marco,False,51.6373,48.951667
Santana do Acaraú,Massapê,False,22.5344,25.75
Santana do Acaraú,Mauriti,False,614.1504,590.13
Santana do Acaraú,Milagres,False,601.5872,577.955
Santana do Acaraú,Missão Velha,False,593.0984,591.581667
Santana do Acaraú,Mombaça,False,333.4138,356.768333
Santana do Acaraú,Morada Nova,False,360.9113,372.136667
Santana do Acaraú,Nova Russas,False,194.3888,185.606667
Santana do Acaraú,Novo Oriente,False,291.8782,276.373333
Santana do Acaraú,Ocara,False,317.4595,292.928333
Santana do Acaraú,Pacajus,False,277.3973,265.078333
Santana do Acaraú,Pacatuba,False,247.052,231.205
Santana do Acaraú,Paracuru,False,174.6008,172.201667
Santana do Acaraú,Paraipaba,False,157.979,151.811667
Santana do Acaraú,Parambu,False,385.0438,362.805
Santana do Acaraú,Pedra Branca,False,287.6692,305.281667
Santana do Acaraú,Pentecoste,False,160.4082,163.966667
Santana do Acaraú,Quixadá,True,281.9053,297.975
Santana do Acaraú,Quixeramobim,False,314.1312,314.96
Santana do Acaraú,Redenção,False,281.5729,259.2
Santana do Acaraú,Russas,True,390.3499,372.431667
Santana do Acaraú,Santa Quitéria,False,114.5006,116.72
Santana do Acaraú,Santana do Acaraú,False,0.0,0.0
Santana do Acaraú,Senador Pompeu,False,338.7566,356.445
Santana do Acaraú,Sobral,True,36.6845,37.425
Santana do Acaraú,São Benedito,False,126.0193,125.051667
Santana do Acaraú,São Gonçalo do Amarante,False,181.6798,174.041667
Santana do Acaraú,Tabuleiro do Norte,False,432.7716,414.521667
Santana do Acaraú,Tamboril,False,179.9938,178.905
Santana do Acaraú,Tauá,False,368.5839,349.085
Santana do Acaraú,Tianguá,False,118.4447,112.373333
Santana do Acaraú,Trairi,False,152.0025,148.175
Santana do Acaraú,Ubajara,False,118.7726,117.64
Santana do Acaraú,Viçosa do Ceará,False,148.8301,134.231667
Santana do Acaraú,Várzea Alegre,False,477.5497,508.793333
Senador Pompeu,Acaraú,False,410.1702,422.643333
Senador Pompeu,Acopiara,False,78.6275,87.383333
Senador Pompeu,Amontada,False,373.6355,382.895
Senador Pompeu,Aquiraz,False,260.4658,267.816667
Senador Pompeu,Aracati,False,283.323,268.73
Senador Pompeu,Aracoiaba,False,178.2154,191.008333
Senador Pompeu,Aurora,False,232.8512,210.788333
Senador Pompeu,Barbalha,False,280.1842,247.843333
Senador Pompeu,Baturité,False,185.7079,197.95
Senador Pompeu,Beberibe,False,256.3846,261.841667
Senador Pompeu,Bela Cruz,False,398.2032,412.676667
Senador Pompeu,Boa Viagem,False,93.5098,98.156667
Senador Pompeu,Brejo Santo,False,287.1836,243.39
Senador Pompeu,Camocim,False,442.6979,449.656667
Senador Pompeu,Campos Sales,False,272.6043,272.226667
Senador Pompeu,Canindé,False,185.2023,184.786667
Senador Pompeu,Caririaçu,False,241.5764,214.186667
Senador Pompeu,Cascavel,False,237.5365,244.406667
Senador Pompeu,Caucaia,True,265.5803,266.516667
Senador Pompeu,Cedro,False,170.0572,158.713333
Senador Pompeu,Chorozinho,False,197.4747,204.36
Senador Pompeu,Crateús,True,173.2632,166.273333
Senador Pompeu,Crato,False,280.1448,243.058333
Senador Pompeu,Cruz,False,415.285,427.461667
Senador Pompeu,Eusébio,True,253.0535,258.58
Senador Pompeu,Forquilha,False,293.8403,314.785
Senador Pompeu,Fortaleza,False,261.2879,269.453333
Senador Pompeu,Granja,False,417.34,430.383333
Senador Pompeu,Guaiúba,False,223.6076,232.773333
Senador Pompeu,Guaraciaba do Norte,False,305.1343,289.205
Senador Pompeu,Horizonte,True,221.2912,238.436667
Senador Pompeu,Ibiapina,False,341.8451,323.78
Senador Pompeu,Icapuí,False,334.2724,312.225
Senador Pompeu,Icó,False,147.923,137.846667
Senador Pompeu,Iguatu,False,115.667,125.515
Senador Pompeu,Independência,False,123.5014,119.256667
Senador Pompeu,Ipu,False,280.3728,266.21
Senador Pompeu,Ipueiras,False,255.0474,242.183333
Senador Pompeu,Itaitinga,False,237.1212,242.848333
Senador Pompeu,Itapajé,False,312.2847,319.686667
Senador Pompeu,Itapipoca,True,342.9331,353.255
Senador Pompeu,Itarema,False,429.7375,435.878333
Senador Pompeu,Jaguaribe,False,120.4481,119.17
Senador Pompeu,Jaguaruana,False,261.2357,244.626667
Senador Pompeu,Jardim,False,317.3372,282.553333
Senador Pompeu,Juazeiro do Norte,True,269.1715,234.64
Senador Pompeu,Lavras da Mangabeira,False,206.8145,182.051667
Senador Pompeu,Limoeiro do Norte,False,202.626,191.758333
Senador Pompeu,Maracanaú,False,245.4776,248.88
Senador Pompeu,Maranguape,False,247.636,251.16
Senador Pompeu,Marco,False,389.2439,402.9
Senador Pompeu,Massapê,False,331.8454,351.645
Senador Pompeu,Mauriti,False,278.413,239.788333
Senador Pompeu,Milagres,False,265.8498,227.613333
Senador Pompeu,Missão Velha,False,293.0196,250.03
Senador Pompeu,Mombaça,False,38.9071,44.325
Senador Pompeu,Morada Nova,False,166.4837,155.375
Senador Pompeu,Nova Russas,False,232.3846,220.7
Senador Pompeu,Novo Oriente,False,215.1604,204.073333
Senador Pompeu,Ocara,False,171.1827,179.016667
Senador Pompeu,Pacajus,False,210.9755,215.928333
Senador Pompeu,Pacatuba,False,231.6843,237.465
Senador Pompeu,Paracuru,False,331.8568,329.576667
Senador Pompeu,Paraipaba,False,336.2652,334.526667
Senador Pompeu,Parambu,False,222.8121,184.68
Senador Pompeu,Pedra Branca,False,51.0793,51.928333
